"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
30452,3841,25561.68242,23585.49399,163.41969,93.26093,8.51416,2.94284,2924.9762,51.18591
30453,3841,31076.09074,5139.03231,117.46496,38.94619,7.34056,1.78715,1788.01609,47.60551
30456,3842,10269.40946,14849.35164,178.90529,73.82593,7.73407,1.99626,1946.67875,56.30892
30457,3842,20193.43592,12839.88595,140.83785,42.25234,6.02404,1.60763,1554.07937,54.56445
30458,3842,25552.85999,23570.66789,175.2474,153.68613,7.36036,2.86782,2730.84375,37.7694
30459,3842,27215.50119,8902.68283,68.87269,21.54533,7.15135,1.98448,2407.48888,39.6511
30461,3843,9609.84827,22324.7778,166.50942,80.67524,6.89841,1.6776,1370.80824,43.71759
30462,3843,10225.06619,14812.98208,176.47304,94.95664,7.98899,2.3315,2147.23269,49.44342
30463,3843,15692.4135,23884.07471,138.87196,43.2285,7.1473,1.89794,1755.49306,57.22628
30464,3843,25538.24494,23576.52241,145.09441,121.96505,7.95939,2.31757,2164.97199,31.02997
30465,3843,26887.52295,4186.65616,147.32323,44.32777,7.80268,1.93318,1906.99367,61.75915
30466,3844,2970.69476,8854.32582,186.67054,226.77505,8.05992,2.68473,2548.54016,29.9164
30467,3844,9610.39439,22305.39558,148.95486,67.61426,7.61337,1.86478,1796.57714,44.72716
30469,3844,20588.56905,38024.70444,157.65439,52.25217,5.4098,1.57355,1566.05418,53.99911
30470,3844,25532.48946,23559.8069,179.14846,149.04954,7.06168,2.46565,2188.99353,36.93334
30471,3844,33102.45425,28434.12536,171.87374,53.50072,6.84522,1.82009,1629.17498,64.73158
30472,3845,2984.15606,8852.616,165.30356,211.39961,8.58669,2.46581,1956.74679,25.68994
30473,3845,9565.38833,22279.56284,176.4795,87.89399,6.96287,2.08673,2256.84476,49.43899
30474,3845,10268.32142,14867.92716,139.45244,66.45735,7.35115,2.14719,2085.08107,44.26444
30475,3845,25553.65383,23580.34974,151.58717,103.68016,7.85739,2.13981,1889.41087,35.73183
30478,3846,10176.65586,14839.83366,147.84013,72.38077,7.97721,2.44925,3034.77905,48.34725
30479,3846,25553.92237,23561.34597,153.46968,113.36035,8.36245,2.64871,2506.33149,37.70063
30480,3846,29551.03843,32553.04548,145.70655,59.84217,5.95254,1.90896,2140.15976,48.01883
30481,3847,2973.85337,8833.37282,180.31348,212.90087,8.80406,3.05967,3257.58614,31.7809
30483,3847,5853.382,20515.62018,177.49261,65.78892,7.23309,2.35847,2804.31462,67.25079
30485,3847,10233.67284,14817.28863,189.11641,124.72992,6.63135,2.3058,2526.60158,44.14367
30486,3847,15247.95361,8769.77356,161.87417,50.38296,7.7571,2.04082,2016.37307,66.2615
30487,3847,25534.88455,23584.15049,177.91473,127.56321,7.17523,2.27802,2049.62641,39.50613
30489,3848,2987.44467,8844.88428,148.08746,164.65466,9.27028,3.08459,2765.53406,29.23423
30490,3848,3879.84797,14089.73609,164.36534,50.93575,7.06394,2.05388,2189.73664,67.47876
30491,3848,4672.81756,6273.59111,168.73432,74.19228,8.18063,2.1394,2156.62022,53.43515
30492,3848,5844.25124,20558.79465,161.38415,128.67702,7.55509,3.02501,3119.69163,39.52039
30494,3848,10213.86107,14852.19878,130.10935,56.25957,8.17576,1.8412,1635.81091,42.29507
30496,3848,25565.21416,23562.8719,194.35641,170.82359,6.86332,2.29588,2243.7051,36.23477
30497,3848,31401.80462,16000.30672,194.48716,63.177,6.83818,2.09408,2091.66987,74.40236
30498,3848,36799.36937,26406.04043,168.86638,44.32394,7.08035,1.8394,1835.82302,73.55289
30499,3849,2996.24651,8871.10942,170.16336,177.32077,8.74364,2.9055,2745.76448,32.68882
30501,3849,9645.81443,22275.86296,185.73324,73.26321,7.3907,2.09832,2169.46606,61.61807
30502,3849,10202.88891,14878.38901,144.21871,79.43755,7.5619,2.49768,2675.68297,43.86295
30503,3849,25556.50935,23586.88734,139.72151,113.07028,8.22674,2.60456,2899.36794,32.8379
30506,3849,31315.14609,16153.44577,103.73025,30.00578,7.22865,1.87702,1778.11597,50.15966
30507,3849,36864.96242,26463.27015,82.4601,32.38611,7.12444,1.86249,1977.47427,35.41762
30508,3850,3013.78191,8867.87515,194.019,199.21524,8.236,2.28412,1960.84763,32.25881
30509,3850,5889.82315,20574.00199,108.50748,42.72512,7.54911,1.88295,2468.19186,41.04201
30510,3850,9575.60344,22264.84794,125.57685,58.88071,7.76158,1.94808,1936.29349,40.03117
30511,3850,10256.51905,14838.5193,178.41393,84.46406,7.42035,2.17591,2000.40925,52.9742
30513,3850,24206.22147,5434.76847,190.99993,192.35714,8.32737,2.17439,1740.80306,31.69674
30516,3851,2975.41482,8900.19178,166.07251,176.7621,9.11342,2.53796,2225.6409,29.7112
30517,3851,5020.85049,5525.60979,174.67045,51.47681,5.99497,1.88384,2099.82034,69.71281
30519,3851,10193.10147,14888.78266,178.47757,94.66889,7.35367,2.24242,2513.18986,49.33383
30520,3851,25521.3793,23606.57594,161.17428,108.59939,7.49032,2.13896,2293.69885,37.57992
30521,3852,2973.36692,8866.33388,171.21432,158.65004,8.06631,2.75354,2936.56214,34.89863
30522,3852,9566.34419,22286.26882,152.87786,74.78579,7.89022,2.27553,2192.78484,47.54036
30523,3852,10159.91858,14836.13239,192.8636,96.34158,7.94593,1.82263,1588.13377,48.99885
30526,3852,32867.69662,16507.05989,182.3646,62.53996,7.90378,2.26309,2284.82674,71.23273
30527,3853,2972.31258,8866.83326,152.81809,142.76113,8.96883,2.75756,2561.09126,32.16471
30528,3853,9527.48368,22349.56777,181.32503,65.75806,7.072,2.2172,2347.21568,66.91729
30529,3853,10228.88203,14845.73079,131.01994,45.65159,8.24034,2.29127,2315.69513,56.02469
30531,3853,31167.90389,5312.40777,88.62246,25.4207,8.37984,1.62708,1299.03797,43.33671
30532,3854,2974.36285,8837.30363,182.76215,214.70096,8.8228,2.47683,1944.73225,29.16
30534,3854,10195.21461,14859.21972,152.49143,75.65175,7.66637,2.21866,2421.52496,46.32727
30535,3854,25567.89218,23604.8677,193.25722,154.45513,7.49358,1.97463,1715.21875,36.15064
30537,3854,39699.0604,23344.11733,79.39533,26.30327,6.71171,2.20394,2968.07727,42.60247
30538,3855,2959.37101,8820.98356,189.44201,188.19672,8.54356,2.79344,2934.36167,35.77169
30539,3855,9596.75412,22202.07042,178.63377,80.62231,7.35115,1.72602,1313.54676,48.84228
30540,3855,10270.63018,14842.67474,175.40752,102.07607,7.45476,1.95745,1869.39953,42.46536
30542,3855,25562.99594,23572.01053,162.65935,128.87089,7.22479,2.27692,2412.34289,34.5726
30543,3856,2999.75898,8868.57822,173.77889,207.15308,8.54026,2.10246,1677.30616,26.18809
30544,3856,9551.81797,22296.4251,176.39219,112.80182,6.34845,2.0836,2107.68324,40.95488
30547,3856,31076.55821,5237.45056,141.81496,45.07682,7.42053,2.056,2229.56389,59.68947
30548,3856,33663.44019,301.58617,137.84248,36.8648,7.90126,1.95021,1820.26749,65.06986
30549,3857,3016.97244,8842.67706,166.97409,169.47347,9.00504,2.21549,1944.66372,29.12043
30550,3857,9565.6811,22250.67186,167.0023,74.35519,7.84254,1.98037,1877.13708,50.43422
30551,3857,10124.02539,14895.08217,180.5699,98.20639,7.46571,2.08281,1756.54388,46.94413
30553,3857,25495.9835,23594.277,170.91287,144.56613,7.37395,2.48856,2385.60813,35.49688
30554,3857,27143.25642,14881.61664,147.32043,44.12543,6.97688,2.34423,3207.70401,69.60273
30555,3857,31156.25693,5243.40681,145.51219,36.76695,7.36786,1.73271,1541.07167,66.01054
30556,3858,2949.55226,8861.17495,178.68125,230.47607,8.15971,2.27921,2056.01614,26.01758
30557,3858,7995.31076,21489.99011,156.91138,69.61936,7.28818,2.57616,3190.61605,56.12669
30559,3858,10231.01306,14855.90111,174.17194,88.23871,6.89092,1.9813,1909.72692,47.1057
30560,3858,25580.84993,23593.96138,187.39558,145.01374,7.3409,2.13539,2128.69604,37.52291
30563,3858,31084.04023,5254.41111,98.1694,32.97381,7.36685,1.97399,1900.5555,44.57272
30564,3859,1012.72689,19416.90623,113.33385,35.31402,6.05523,1.72134,1726.17839,47.92125
30565,3859,3007.74416,8843.52985,178.84292,206.05082,9.06318,2.67032,2178.66176,30.14
30566,3859,9576.21755,22255.32296,149.06872,55.53833,7.7017,2.09322,2091.11749,55.10407
30568,3859,25585.6868,23564.71896,199.06922,171.80901,6.48723,2.27229,2354.25754,37.14771
30569,3859,35622.43233,32872.58321,11.73211,15.61204,6.43098,1.98884,2425.27903,18.13674
30570,3860,2985.69506,8818.31849,182.70273,200.61804,8.52745,2.80803,2253.33012,32.4446
30571,3860,3399.49355,17091.27047,186.93489,70.9293,7.41934,1.8741,1707.95119,59.8833
30572,3860,9655.93489,22332.98866,176.77611,46.62939,7.94361,1.75591,1374.33625,73.68393
30573,3860,10244.39843,14855.05381,156.00463,76.22446,7.87093,1.91233,1703.9307,44.18721
30574,3860,25594.12686,23590.75533,189.04821,141.5907,7.14158,2.09158,2147.01738,38.29006
30575,3860,28799.21168,14238.88849,69.37841,20.94579,7.87968,2.06471,2063.48317,41.6161
30576,3860,31216.91333,5235.35624,138.08629,40.6208,7.45763,1.9335,1990.51903,60.16734
30577,3861,2997.51375,8848.51783,196.60277,192.94462,8.58279,2.7108,2360.11004,36.48795
30578,3861,9578.45825,22290.20189,153.83155,93.19766,7.0301,2.28788,3148.43291,40.70674
30579,3861,10241.41552,14852.28122,151.47975,89.39815,7.3465,2.20185,2466.03151,40.32409
30580,3861,25549.3132,23560.90454,193.10732,165.30266,6.87942,1.82775,1430.44018,33.36181
30581,3861,26216.15331,16474.0264,132.09472,36.35427,6.42493,1.78004,1705.34701,58.81484
30583,3862,2981.62538,8851.01777,178.92076,202.1929,8.40209,2.54636,2218.46234,29.92633
30584,3862,9581.91116,22312.74541,149.04837,84.98653,7.55786,2.56128,2517.87571,44.27018
30586,3862,25546.37788,23581.28774,171.13618,151.26883,7.50746,2.51481,2543.41652,34.56308
30588,3863,2948.26036,8831.73385,176.25746,245.5883,8.25058,2.29797,2068.68043,24.53625
30589,3863,9544.22394,22261.3062,135.59965,38.48602,7.74016,2.01573,2232.7152,62.58808
30590,3863,10232.13373,14882.23212,169.34397,81.79405,7.51639,2.03252,1938.39445,48.518
30591,3863,22709.95194,26863.94819,123.71504,38.44539,6.26576,1.91423,2079.957,53.40659
30592,3863,25569.79441,23587.03717,188.70118,148.92273,6.71959,1.9846,1713.04595,35.98371
30593,3863,30970.13654,5294.74187,133.42048,48.73484,7.53269,2.42066,3257.46085,56.42404
30594,3863,40237.25992,29216.95645,167.06738,116.95788,7.19183,1.76693,1631.35768,34.51787
30595,3864,2971.75095,8808.05195,197.28193,241.72016,7.88362,2.81851,2394.76143,31.58392
30597,3864,10184.68998,14806.12596,127.10323,50.89669,8.27623,1.86804,1740.60723,44.39001
30598,3864,25556.47651,23567.02005,166.24917,148.90029,7.06792,2.13952,2036.66191,31.26373
30599,3864,36958.6058,8450.10959,113.18648,33.11289,6.88234,2.06202,2525.72828,55.07101
30600,3865,2951.70621,8848.38066,199.97027,247.81,7.6827,2.66792,2843.5277,30.80314
30601,3865,8161.29445,19933.39595,90.71196,29.05934,6.57993,1.59187,1443.16401,40.16529
30602,3865,9646.65325,19198.20674,142.61181,38.16998,6.67691,1.70935,1408.33876,61.8431
30604,3865,10222.1696,14884.56482,163.85292,88.84063,7.55003,2.17429,2233.48444,44.99605
30605,3865,25594.7687,23580.47037,152.76637,134.62163,7.63301,1.59662,1191.43649,27.02287
30608,3866,9544.19702,22303.42787,159.19135,74.14345,7.18295,2.0324,2200.73366,47.81619
30610,3866,17344.26635,18152.08177,16.26343,20.99494,6.84932,2.08201,2170.93764,16.04657
30611,3866,25604.64238,23629.01012,190.48616,154.28513,6.71303,3.26941,3975.49986,46.06372
30612,3866,27125.01016,17762.54999,48.03844,20.80115,9.23995,2.51036,2740.71094,31.25532
30613,3866,37412.79798,16603.40776,68.08511,23.12367,7.18295,2.0538,2657.06215,37.75911
30614,3866,38969.23167,33791.02579,114.12876,32.77213,6.31626,2.1171,2594.83219,57.0035
30615,3866,39529.39468,11098.83718,162.69698,45.56905,6.68498,1.81698,1877.99267,67.56727
30616,3867,2984.59714,8845.29134,181.24437,186.45347,8.82832,1.8303,1476.64062,28.27564
30617,3867,9584.00279,22302.36705,138.32956,54.48185,7.97638,2.18595,2181.9316,51.39802
30618,3867,10247.88982,14816.18975,169.47708,91.02325,7.53878,2.03882,1917.45746,44.89663
30619,3867,25569.91241,23589.15033,153.67597,114.385,7.46692,2.2809,2219.60746,34.89347
30620,3867,31062.27433,5243.73791,185.54983,61.84705,7.38996,2.03451,2057.55397,69.12748
30621,3867,39400.75894,11200.29285,161.15124,49.21357,7.30007,1.87595,1630.75452,63.86711
30622,3868,2988.49063,8848.71577,194.76286,195.41748,8.49481,2.91493,2994.2054,37.01729
30623,3868,9586.82656,22275.08981,190.72907,73.69986,7.11573,2.2754,2337.32931,67.06901
30624,3868,10234.84347,14879.61448,156.61545,93.31181,6.95583,2.6008,3587.65843,44.64032
30625,3868,21983.67877,25095.65423,123.66116,41.39256,7.95397,1.85088,1765.7683,49.62065
30626,3868,25573.86633,23593.40687,161.57178,151.84436,7.23804,2.55251,2749.86073,32.02473
30628,3868,33640.33214,17312.20075,118.9254,36.20927,7.30813,1.92162,1932.36233,53.02316
30631,3869,9614.49443,22301.17951,154.84207,83.74426,7.10385,2.1496,2207.47355,43.15171
30632,3869,10258.74931,14824.61006,138.402,77.80874,7.62993,2.1437,1975.57032,38.92807
30633,3869,21821.04441,2605.16273,145.71615,54.73554,8.74309,2.49232,2466.29632,59.68724
30634,3869,22484.30048,23073.6254,196.98048,75.13675,6.81359,1.61443,1282.42033,57.27537
30635,3869,25557.13613,23587.22201,188.85459,143.15122,7.04578,2.27697,2713.50288,39.47535
30636,3869,31098.68807,5231.54649,180.11,52.2195,7.42313,1.72167,1516.56087,68.56586
30637,3869,37483.63784,300.76986,93.93566,27.56943,6.98006,1.5315,1344.67343,42.81037
30638,3869,39513.89518,11039.18014,135.10698,39.03329,6.59768,1.80607,1899.49652,57.9537
30639,3870,3005.78123,8853.83713,191.83002,218.39398,7.89057,2.48952,2227.60806,30.86903
30640,3870,9614.83156,22303.79764,172.33235,82.35958,6.99641,2.19513,2213.20951,51.56554
30641,3870,10218.56623,14839.14646,172.82707,92.1971,7.74147,2.2611,2330.6354,48.23716
30642,3870,10912.09949,10264.21416,85.74926,27.00832,6.6201,2.18293,2843.61032,45.7776
30643,3870,21279.38239,2703.22952,111.36967,30.15891,7.53713,1.89681,1715.9577,55.31025
30644,3870,25569.70569,23565.00367,179.28433,146.48888,7.33599,2.0498,2010.74272,34.4135
30646,3871,9584.18792,22267.67779,137.19152,69.08685,7.4203,2.25648,2410.39716,43.08464
30647,3871,10235.25293,14848.79757,149.47725,96.59426,7.16297,2.74747,3382.48099,41.84076
30649,3871,28457.22302,39516.21105,112.66679,30.21656,5.6236,1.7732,2293.43391,54.17613
30650,3871,31094.52981,5406.96128,83.46347,24.53157,8.04693,1.87643,1839.19168,44.09058
30652,3872,9531.47264,22257.53407,179.62357,95.56024,7.02912,2.04673,1947.58946,47.13885
30654,3872,25550.70169,23598.21426,162.66422,125.63962,7.86483,2.25031,2070.09284,35.03079
30655,3872,31056.54647,5275.93034,179.17678,55.23988,7.30512,2.12775,2130.67038,73.75249
30657,3873,9557.03126,22354.07951,194.58469,83.12579,7.08083,1.67641,1449.96997,53.1707
30659,3873,25566.75961,23564.77448,178.12645,131.98124,7.38118,2.04812,1852.56298,36.74111
30661,3874,9578.06435,22267.28059,192.88211,95.33512,6.31745,1.88455,1896.16171,50.20879
30662,3874,10187.75804,14808.24544,116.16576,67.95933,7.75494,2.2477,2478.50747,34.70636
30663,3874,25541.32571,23603.48451,193.63222,152.35042,7.63764,1.79486,1550.63392,35.18904
30664,3874,34334.2082,30819.06241,118.77992,90.60811,7.68328,2.1003,1948.26446,28.30202
30665,3875,2954.0871,8838.52032,176.90897,202.63179,8.41284,2.15784,1632.27086,27.48473
30666,3875,9581.83115,22251.5507,162.97325,65.37898,7.23528,2.05928,2229.81758,54.83469
30667,3875,10218.60364,14790.59784,192.23533,102.90787,6.01224,2.14063,2348.11508,50.35486
30668,3875,25568.52797,23603.39407,159.77642,123.49101,7.7561,2.6764,2898.21866,37.63258
30669,3875,31102.28351,5177.42234,159.94433,46.98859,7.22125,1.99991,1867.21492,67.97019
30670,3876,2982.68784,8886.52485,189.8358,197.27116,8.32315,2.67934,2666.45877,33.91701
30671,3876,8639.74265,27860.69028,165.89811,43.53545,7.48942,1.89682,1786.54944,73.97869
30672,3876,9598.4374,22336.02735,148.07493,64.54041,7.81959,2.05799,1760.23975,48.20096
30673,3876,10237.83802,14796.47207,173.34629,83.29851,7.99075,1.91704,1647.07197,48.0556
30674,3876,14723.92788,20265.35209,166.47527,46.90652,6.42579,1.80537,1657.64162,68.10006
30675,3876,23029.40538,21617.41988,103.23085,24.74252,7.99603,1.87834,1622.66313,57.74484
30676,3876,25537.61093,23583.91497,152.53471,125.25135,7.60406,1.79801,1651.54399,29.43979
30678,3877,2970.32397,8833.5211,178.58884,183.57091,8.44943,2.46717,2136.15616,31.56161
30680,3877,10191.62174,14832.8906,183.50171,69.65926,7.95557,1.96057,1735.20407,60.56257
30681,3877,22559.38503,12590.74344,78.22764,36.27418,7.96107,2.11778,1933.00236,32.42701
30682,3877,25528.07769,23591.65473,151.76859,123.97462,7.93395,2.29346,2088.59083,32.4407
30683,3878,2984.56093,8861.05931,182.96401,219.89742,7.53356,2.94355,2753.58414,31.07216
30684,3878,4090.51797,14105.21332,137.38079,48.75039,6.98132,1.69578,1558.04098,48.67001
30685,3878,9037.64399,12816.18096,131.10969,47.49687,7.87718,2.16219,2122.70102,52.60999
30686,3878,9576.48938,22308.84675,132.21625,59.57897,7.29309,2.43471,2666.12148,47.68549
30687,3878,10225.01088,14893.61711,127.54318,54.13325,8.36439,1.96704,1854.17487,43.6734
30692,3879,2981.70518,8847.60709,190.21693,199.34223,8.85576,2.55046,2008.18112,32.96525
30694,3879,9214.82442,10498.14142,40.55167,23.48898,8.1685,2.58581,3397.92822,25.03594
30695,3879,9460.98702,22279.84702,130.50023,57.3998,7.56031,2.10897,2061.35991,44.64382
30696,3879,10204.30839,14864.76309,155.50062,67.32774,8.10942,2.37629,2653.89214,54.19698
30697,3879,19804.34808,10547.83612,153.48525,67.36745,6.93495,1.93342,1944.90382,47.58392
30698,3879,25625.97407,23537.65118,172.15391,124.88758,7.58583,1.91552,1566.23961,35.44905
30701,3880,9635.26651,22338.49823,158.23653,73.90908,7.28778,2.22496,2270.576,49.82909
30702,3880,10224.61503,14796.39775,173.06271,87.90957,7.74994,2.22755,2287.16701,49.73535
30703,3880,19872.29499,10577.23627,116.57082,46.9785,8.04249,2.36469,2747.59477,47.18561
30704,3880,25504.10855,23578.08319,113.12857,70.27514,8.64796,2.06862,1672.80827,31.58408
30705,3881,2970.94822,8865.79502,192.19238,211.23791,8.18479,2.5119,2768.39882,31.83571
30706,3881,9611.14839,22318.37092,161.34993,60.66238,7.24219,1.84341,1788.43495,53.96768
30707,3881,10217.61777,14857.85982,198.26148,101.67276,6.73898,2.33552,2664.76703,55.8917
30708,3881,19712.74147,10628.75626,138.66972,39.96551,7.70093,1.97466,2597.02109,62.04216
30709,3881,20606.88028,1166.70268,133.02892,68.07577,8.15772,2.22075,2187.28204,41.39898
30710,3881,25579.13065,23549.53217,181.70304,140.79833,7.36179,2.3924,2433.40328,38.74523
30712,3881,32452.47244,30742.30076,169.56766,41.34362,6.11679,1.86052,1869.36796,78.8059
30713,3881,35883.04973,25137.40875,142.75216,46.26741,6.08091,1.59789,1504.12007,51.84043
30714,3881,39758.99726,22174.13404,99.60929,28.89263,6.94203,1.67275,1619.31964,46.29127
30715,3882,2986.08515,8851.63043,196.18564,222.00847,7.87519,2.25141,1845.55882,30.13791
30717,3882,9531.11332,22286.43764,178.82117,68.89341,6.99439,2.41395,2769.90965,66.49571
30718,3882,10247.66792,14868.29788,168.28968,98.47762,7.81868,1.94984,1638.34257,41.07105
30719,3882,16128.35059,2620.2259,185.98668,66.61774,7.43781,2.23359,2246.80272,69.19433
30720,3882,19821.71601,10596.22737,189.99265,85.14812,7.38294,2.27624,2188.31445,59.38071
30721,3882,21475.90349,264.18545,88.31557,26.18089,6.7265,1.76172,1872.8357,43.76706
30722,3882,25550.64338,23590.66153,163.31507,143.97126,7.3901,2.18709,1933.90981,31.54553
30723,3882,31144.42206,5261.29056,90.78231,25.45347,7.21026,1.67541,1542.91889,45.18396
30724,3883,3001.57157,8856.24819,166.89134,156.80907,9.1745,2.37347,1759.54644,31.65896
30725,3883,9622.54939,22262.80877,187.92059,89.53016,6.94347,1.84509,1850.80929,50.15699
30726,3883,10272.54802,14887.16319,151.67263,75.43736,7.91609,2.2411,2618.10103,46.31362
30728,3883,25565.80194,23584.87464,135.32867,101.34086,8.22193,2.73644,3431.41537,34.92172
30729,3883,39261.37591,20652.44266,198.68634,62.82754,6.46564,2.19828,2903.15092,79.75389
30730,3883,39793.08519,6111.40717,167.9031,126.40841,9.4085,2.60051,2467.33286,39.1252
30731,3884,2953.63987,8857.60799,144.62331,149.46854,9.49721,2.19686,1740.49207,26.21644
30732,3884,9577.60082,22262.8345,187.08007,108.47399,6.65351,1.91781,1990.2627,44.04434
30733,3884,10136.33739,14878.795,116.53932,60.32936,7.83789,2.0029,1868.29551,36.08432
30734,3884,25558.38361,23590.194,155.69549,125.66106,7.89631,1.78495,1581.77125,30.08068
30735,3884,39780.89591,6077.89491,124.06273,74.92722,10.49935,2.3443,2105.67722,35.97518
30736,3885,2956.25381,8838.3979,176.37376,178.73801,8.82572,2.21687,1757.63948,30.20144
30737,3885,4957.88354,20021.26127,100.64323,28.30718,6.79226,1.81725,1928.50665,49.5401
30738,3885,9574.19334,22308.18989,199.64286,111.14411,7.15062,1.91664,1704.21604,47.44495
30739,3885,10244.07465,14887.11706,192.17855,116.35081,6.71,2.16395,1958.29317,46.10111
30740,3885,15619.45931,22834.94185,156.37867,45.99615,7.07786,1.84923,1857.6022,63.88872
30741,3885,25565.43529,23624.57523,183.89333,142.30007,7.49178,2.18408,1945.45937,37.43576
30743,3886,653.24386,17699.02618,109.45548,30.06149,7.20242,1.99438,2218.8173,55.62415
30745,3886,2980.72179,8843.32216,193.85496,215.57571,8.75309,2.89121,2584.17021,33.97476
30746,3886,9552.83848,22238.85589,142.73701,73.66756,7.90195,2.07494,1933.20168,41.63846
30747,3886,10237.28999,14849.76445,192.19172,104.36136,7.66895,2.07482,1896.17624,48.99209
30751,3887,1129.37649,4542.53435,163.90083,116.74219,9.03265,2.3684,2129.66196,38.28067
30752,3887,2978.34923,8842.33505,182.4499,186.80635,8.64531,2.46636,2097.11801,32.10105
30753,3887,3974.3596,13990.96555,150.98209,46.33111,6.54833,2.10515,2368.89081,64.9797
30755,3887,10283.96365,14898.64253,126.96718,57.66336,7.98575,1.92006,1802.31486,40.97665
30756,3887,19873.90749,10513.75638,134.46857,41.36838,8.0977,1.96819,1756.39874,57.65792
30757,3887,25559.14112,23576.63652,196.99136,164.07504,6.50512,2.61055,2854.15496,40.58667
30758,3888,1150.45408,4511.07312,162.08092,127.75908,7.95788,2.10858,1796.79704,33.47168
30759,3888,2984.10179,8889.5682,189.15997,202.89878,8.501,2.70543,2181.18604,33.20225
30761,3888,10251.29322,14894.52868,126.02434,66.54056,7.96388,1.94696,1756.75297,36.8147
30762,3888,19758.65124,10521.23524,143.45507,74.78097,8.01232,2.17587,2112.65079,42.4352
30763,3888,25560.19801,23599.79161,188.83828,160.63491,7.27153,2.06425,1595.33254,34.70389
30764,3888,35425.50079,1334.10785,172.41572,74.61235,7.60271,2.09064,2029.47708,54.23372
30765,3888,40283.30378,520.18569,170.50628,45.23456,7.20593,2.09621,2361.08334,79.62256
30766,3889,1075.98113,4519.68666,166.46354,153.32721,8.78056,2.15604,1940.53539,30.77445
30767,3889,2982.96024,8831.02659,196.14944,205.24589,8.59611,2.69975,2267.79758,34.64398
30768,3889,9576.29574,22286.0892,193.38126,90.94316,7.01297,1.95757,2032.76315,53.25306
30769,3889,10248.07387,14864.63639,179.6811,105.43929,6.57708,1.89392,1789.78231,42.24421
30771,3889,25523.77184,23633.10382,174.9966,122.53135,7.68978,2.07061,1396.48744,38.01414
30773,3890,1063.49437,4539.16762,172.04669,125.27318,6.92849,1.7742,1559.34504,34.27201
30775,3890,9612.00274,22256.62429,159.76843,56.54718,7.23135,2.05197,2075.35605,59.50149
30776,3890,10257.91124,14896.56944,146.81666,82.9556,7.74743,1.92003,1709.03293,38.30299
30777,3890,25538.74336,23604.56653,194.74431,135.01793,7.10433,1.85288,1534.06618,39.13643
30778,3890,31113.61707,5182.13758,137.19636,54.84543,7.14333,1.99685,2143.43318,48.19119
30779,3891,3000.10575,8861.865,171.39007,195.82659,9.61163,2.55105,2065.9514,28.88558
30780,3891,3985.46273,14103.94533,140.16654,41.35418,6.85655,1.74058,1746.31169,57.3086
30782,3891,10226.01595,14844.16332,188.19956,97.22306,7.33697,2.21988,1876.43366,51.99485
30784,3891,25563.39059,23611.31223,123.22121,79.96026,8.68296,1.89326,1604.04412,31.06553
30785,3891,28344.50553,12174.94768,167.36338,51.03114,7.20444,1.90918,1620.66955,66.33176
30787,3892,2968.48012,8855.69901,164.39142,185.46123,9.06871,2.93295,2652.49535,30.2394
30788,3892,9580.51161,22317.60748,172.77613,114.48715,6.28227,2.46584,2750.91529,42.77415
30789,3892,10221.35806,14834.09964,160.386,88.33359,7.70069,2.45633,2635.13635,46.73788
30790,3892,25548.55567,23541.00766,188.60359,135.60507,7.16889,1.86139,1727.51187,37.40795
30791,3892,29216.87444,2945.04575,140.81358,39.71699,7.88606,1.85394,1935.66117,61.53757
30792,3892,31077.77185,5170.76113,149.87389,56.39176,6.95728,1.98339,2296.32952,53.30808
30793,3893,1167.04949,17262.96572,173.10107,51.38274,5.86319,1.74105,1949.31063,65.86433
30794,3893,2974.3408,8850.03672,182.93117,211.9799,8.69061,2.56219,2006.70993,29.90637
30795,3893,9619.00099,22315.46642,182.18067,85.95526,7.1911,2.49855,2637.99464,58.43655
30796,3893,10159.22178,14911.07008,141.48141,69.0573,8.05194,1.94102,1626.35013,41.80473
30798,3893,25567.52068,23592.42492,199.03563,161.17998,7.14698,2.05223,1853.91717,37.13996
30799,3893,31093.52827,5216.55291,146.66493,43.05899,7.93748,1.62927,1316.76778,57.30627
30801,3894,9589.2726,22278.02928,185.80749,102.96626,7.25864,1.89545,1583.57869,45.07608
30802,3894,10220.18894,14859.0345,168.06699,98.07994,7.04658,2.03184,2082.20603,41.91198
30803,3894,19728.75505,10522.70236,99.59406,54.35113,8.23861,1.94379,1952.13678,31.44555
30804,3894,25574.32178,23598.24896,199.63485,173.00423,7.10106,2.30528,2288.28572,37.36135
30805,3894,31100.77926,5234.68793,119.80735,38.37118,7.45196,1.59461,1665.54582,46.88031
30806,3894,38703.48021,8715.04759,138.68478,36.09248,7.58716,1.8335,1649.45457,64.44668
30807,3895,2955.46427,8844.90696,186.0928,200.72515,8.33896,2.18781,1566.4941,29.76502
30808,3895,9582.32056,22235.78793,112.60256,50.98024,8.36905,1.74627,1292.25795,36.72923
30809,3895,10209.01418,14897.94437,191.5731,115.14587,7.27746,2.14283,2054.81443,46.02096
30811,3895,21620.53188,5621.46139,111.73698,49.52634,7.57509,1.96606,2620.47826,39.06017
30812,3895,25580.65949,23576.24956,167.33242,121.57412,7.29161,1.99285,1690.41157,35.35032
