density,frame,intensity,sigmaXY,x,y,
0.548922,1969,10065.4,1.0122,5064.1,16060.8,
0.291544,1970,6525.7,0.9926,5044.72,16044.1,
0.278059,1971,8442.92,1.0399,5054.97,16033.9,
0.250416,1972,7603.82,0.944337,5039.86,16044.2,
0.0737898,1973,8470.22,1.03918,5142.19,16065.3,
0.828466,1974,8737.07,1.07262,5070.95,16072.3,
0.0310604,1975,5976.39,0.720501,5114.7,16114.4,
0.195176,1976,12442.5,1.17732,5127.21,16061.1,
0.232709,1977,8935.4,1.01372,5045.75,16036.5,
0.206084,1978,9333.96,1.10679,5036.31,16067.3,
0.340285,1979,8754.87,0.95905,5081.76,16085.8,
0.535194,1980,8705.23,1.0097,5071.21,16063.1,
0.35456,1981,8692.22,0.99576,5098.65,16035,
0.105535,1982,9521.04,1.05106,5038.94,16087.6,
0.265499,1983,12553.7,1.30231,5040.98,16050.4,
0.423463,1984,8781.44,0.887099,5061.9,16068.9,
0.0170971,1985,10114.6,1.18169,5089.66,15992.7,
0.0939962,1986,7065.16,1.0757,5049.85,16104.7,
0.342309,1987,7413.48,0.967836,5083.87,16054.5,
0.867014,1988,7757.71,0.935834,5090.17,16057.2,
0.582731,1989,10599.5,1.19801,5059.2,16049.8,
0.0694286,1990,8366.36,0.795821,5019.48,16056.6,
0.580941,1991,8220.08,0.966218,5081.1,16065.4,
0.254345,1992,11833.3,1.1806,5122.6,16045.1,
0.0231939,1993,5089.12,0.801014,5005.99,16073.6,
0.0390276,1994,8955,1.05705,5014.91,16077.6,
0.625131,1995,9888.99,0.975293,5070.1,16074.2,
0.0880139,1996,4943.49,0.935207,5039.84,16092.6,
0.517454,1997,8329.05,0.938043,5053.56,16061.2,
0.319825,1998,8310.87,0.947956,5055.91,16075.8,
0.194825,1999,6826.53,0.81485,5055.82,16031.4,
0.292532,2000,5073.71,0.802894,5046.96,16067.4,
0.188611,2001,8065.76,0.992173,5027.56,16051.6,
0.350857,2002,6383.13,0.92854,5083,16094.6,
0.491978,2003,9156.7,1.01343,5068.52,16024.4,
0.302144,2004,6660.97,0.897092,5050.12,16061.2,
0.101429,2005,8663.24,0.959571,5038.5,16032.4,
0.42555,2006,10712.2,1.1914,5103.67,16067.9,
0.0832717,2007,9300.58,1.03159,5102.9,15998.4,
0.570278,2008,7187.14,1.05228,5052.96,16061.8,
0.13451,2009,9156,1.08441,5062.3,16018.2,
0.193217,2010,9140.4,1.19773,5098.73,16024.2,
0.382842,2011,8088.56,0.978302,5056.84,16053.8,
0.280517,2012,7202.38,0.958222,5076.74,16088.4,
0.380921,2013,5051.35,0.758941,5049.95,16064.7,
0.0343831,2014,9379.78,1.04632,5040.01,16016.5,
0.149056,2015,6672.48,0.877743,5030.25,16089.6,
0.55771,2016,5382.97,0.641517,5085.66,16044.7,
0.238824,2017,7593.33,1.0214,5034.36,16049.5,
0.220466,2018,8276.17,0.93646,5055.45,16035.1,
0.258301,2019,6104.65,0.929293,5107.37,16097.5,
0.103707,2020,6243.02,0.782492,5039,16032.8,
0.664553,2021,6329.28,0.778967,5082.9,16072.2,
0.0123175,2022,6213.01,0.804079,5055.94,15999.6,
0.124892,2023,7506.73,0.900238,5097.9,16096,
0.240905,2024,10503.1,1.02109,5038.98,16073.8,
0.421729,2025,5304.25,1.02495,5098.7,16036.9,
0.618943,2026,7753.57,0.939117,5077.3,16074.2,
0.170514,2027,8302.23,0.972703,5031.77,16077.9,
0.294521,2028,8697.95,0.93686,5065.22,16087.2,
0.281425,2029,5963.24,0.913343,5108.14,16067.3,
0.721497,2030,9046.38,1.1015,5086.32,16045.4,
1.20704,2031,5994.19,0.926045,5086.46,16066.1,
0.299053,2032,9088.56,1.05876,5064.25,16039.5,
0.467811,2033,8727.9,0.763105,5061.08,16051.5,
0.762266,2034,8579.79,1.07595,5088.73,16054.7,
0.0110017,2035,6308.76,0.827295,5131.27,16010.4,
0.0892742,2036,8717.87,0.935509,5119.27,16105.9,
0.351796,2037,5774.05,0.714385,5088.68,16032.3,
0.60695,2038,8927.26,1.15588,5077.32,16048.9,
0.0177177,2039,8907,1.06865,5105.42,15995.7,
0.626708,2040,7416.93,0.916988,5075.48,16053.8,
0.319437,2041,7610.95,0.901215,5052.78,16071.9,
0.0298997,2042,8869.48,0.937108,5106.19,16119.1,
0.127373,2043,9620.07,1.17588,5031.04,16082.9,
0.474182,2044,8173.47,0.969621,5076.16,16062.9,
0.49423,2045,10653.8,1.05613,5072.52,16069.3,
0.529714,2046,5983.18,0.760404,5096.34,16035.8,
0.614584,2047,6596.99,0.707085,5075.41,16049.7,
0.0268939,2048,6277.07,0.873188,5028.67,16017.2,
0.827554,2049,6055.17,0.851006,5089.92,16062,
0.623871,2050,9338.99,1.0737,5081.81,16063.1,
0.295225,2051,9072.7,1.02046,5091,16071.7,
0.277924,2052,8033.15,1.05461,5038.43,16057.2,
0.300179,2053,10625.7,1.15562,5091.23,16085.7,
0.897789,2054,7892.68,0.945022,5070.82,16071.3,
0.225553,2055,7659.11,0.928571,5044.41,16075,
0.437896,2056,7830,0.847311,5076.94,16044.3,
0.344656,2057,8607.47,0.977028,5079.46,16035.7,
0.571588,2058,8711.44,1.05283,5088.34,16044.6,
0.575126,2059,6261.63,0.821615,5076.08,16066.9,
0.359762,2060,8934.52,0.961519,5086.25,16086.4,
0.557226,2061,6429.42,0.808062,5104.87,16046.3,
0.107224,2062,10828.4,1.08491,5113,16097.9,
0.626706,2063,9463.33,1.01631,5082.46,16087.5,
0.192017,2064,8827.76,0.918427,5029.22,16068.7,
0.0849616,2065,8241.18,0.954065,5028.45,16062.1,
0.0482636,2066,4913.38,0.756914,5091.45,16111.8,
0.398522,2067,8844.55,0.956871,5081.56,16051.2,
0.454116,2068,7687.26,0.93445,5066.1,16040.1,
0.586941,2069,9296.76,0.936506,5070.29,16073.2,
0.585867,2070,9752.62,0.974895,5062.47,16060.8,
0.166611,2071,7446.8,0.937345,5046.71,16097.1,
0.620163,2072,10156.6,1.00706,5068.04,16068.8,
0.362911,2073,7898.89,0.970046,5080.44,16034.9,
0.151464,2074,6020.6,0.874398,5071.08,16101.7,
0.3615,2075,7643.91,0.791682,5042.25,16059.1,
0.0996828,2076,7219.19,0.772046,5034.94,16088.9,
0.139525,2077,8799.25,1.01062,5057.65,16030.1,
0.177028,2078,10910.2,1.14573,5042.48,16082.3,
0.352152,2079,5143.47,0.724601,5074.58,16064.8,
0.0298175,2080,10251.8,1.11999,5046.06,16111.6,
0.442621,2081,10866.4,1.21526,5050.5,16057.4,
0.344405,2082,9530.89,1.0584,5055.48,16063.9,
0.632964,2083,6710.41,0.749993,5067.79,16066.8,
0.262254,2084,8043.76,0.953274,5100.58,16087.4,
0.44943,2085,7080.4,1.0253,5092.29,16035.2,
0.132458,2086,7172.76,0.793797,5050.75,16090.7,
0.242284,2087,12629.8,1.03182,5036.61,16069.8,
0.522885,2088,13669.2,1.05399,5065.46,16065.2,
0.301423,2089,12327,1.05325,5068.08,16087.6,
0.133992,2090,14023.1,0.963602,5029.04,16067.8,
0.376253,2091,8656.38,0.940685,5045.56,16095.8,
0.420234,2092,10972.9,0.977836,5056.82,16053.6,
0.152354,2093,10196.3,1.17656,5053.04,16022.5,
0.42084,2094,7383.92,0.931618,5071.61,16061.6,
0.215102,2095,10320.5,0.955508,5040.04,16083.4,
0.444461,2096,6879.2,0.804439,5057.21,16055.3,
0.190171,2097,7573.21,0.911583,5081.44,16024.7,
0.254506,2098,8874.71,1.0248,5049.07,16036,
0.41715,2099,8769.85,1.11287,5057.16,16052,
0.687093,2100,8736.78,1.04526,5076.59,16072.2,
0.258201,2101,8993.33,0.907543,5071.5,16097.4,
0.175408,2102,8666.65,0.911889,5072.7,16095,
0.0113291,2103,8108.82,0.850469,5027.69,16009.1,
0.0588335,2104,6986.3,0.983604,5018.62,16047.3,
0.205721,2105,7926.39,0.867754,5034.84,16075.3,
0.638133,2106,10756.6,1.10995,5079.95,16053.4,
0.332721,2107,7244.29,0.839295,5072.93,16037.6,
0.189871,2108,6860.4,0.787867,5072.29,16022.8,
0.249737,2109,6908.31,0.975114,5093.28,16031.1,
0.216484,2110,9047.66,0.962734,5103.96,16042.9,
0.144077,2111,7651.91,1.03158,5064.86,16097.6,
0.727423,2112,8137.42,0.977022,5087.91,16040.3,
0.315114,2113,9582.77,0.990668,5058.15,16061.9,
0.138236,2114,7246.94,0.887288,5045.14,16081.7,
0.447264,2115,10238.8,0.988976,5052.3,16063.1,
0.361408,2116,4938.5,0.650919,5047.91,16065.6,
0.541576,2117,9203.25,0.852811,5073.7,16044.8,
0.317429,2118,8709.16,0.95667,5055.8,16068.7,
0.201374,2119,10607.6,1.07986,5028.9,16049.9,
0.424633,2120,7781,1.03917,5052.25,16063.7,
0.833451,2121,6392.55,0.78404,5099.72,16073.8,
0.00388766,2122,6158.62,0.803668,5084.91,16134.2,
0.572909,2123,6682.35,0.800474,5084.68,16057.8,
0.299558,2124,10719.6,1.20459,5077.18,16080.2,
0.0399228,2125,9770.99,1.10736,5043.91,16105.6,
0.496276,2126,12452.9,1.08055,5053.83,16073.3,
0.123098,2127,11306.5,0.862365,5053.61,16101.4,
0.0711325,2128,8447.24,0.903283,5046.38,16098.4,
0.386178,2129,7840.99,0.829635,5077.96,16074.4,
0.576632,2130,8825.93,1.03181,5064.08,16074.8,
0.574744,2131,8772.7,1.12883,5098.72,16057.9,
0.114915,2132,7851.21,0.993607,5019.85,16081.2,
0.331778,2133,8476.4,1.05189,5038.91,16055.8,
0.46008,2134,8172.15,1.09347,5071.79,16046.2,
0.398709,2135,6908.8,0.773851,5065.02,16027.7,
0.802719,2136,7966.13,1.01034,5076.61,16061,
0.313322,2137,12866.3,1.06872,5041.58,16058,
0.456692,2138,9499.05,0.929563,5073.4,16034.4,
0.277727,2139,7756.77,0.904914,5067.98,16033.3,
0.343792,2140,8625.77,0.958945,5075.62,16078.2,
0.337088,2141,9224.11,0.988532,5053.97,16049.9,
0.396487,2142,11706.4,1.10687,5078.33,16080.3,
0.446253,2143,8086.58,0.903201,5099.83,16037.8,
0.27546,2144,10634.6,1.17864,5105.89,16087.6,
0.422706,2145,8739.68,1.1152,5079.51,16091.1,
0.0152962,2146,7300.24,0.917376,5003.26,16062.5,
0.524063,2147,11642.4,1.04396,5058.99,16052.4,
0.236267,2148,6146.02,0.904966,5090.57,16028.2,
0.612119,2149,8414.19,1.1008,5061.54,16076,
0.286495,2150,5712.02,0.896545,5050.63,16082.4,
0.481589,2151,8711.61,0.92948,5044.7,16071.7,
0.0562211,2152,6877.32,0.894853,5083.86,16003.2,
0.467491,2153,9044.51,0.998006,5060.45,16053.9,
0.664938,2154,6686.29,0.902607,5076.41,16048.8,
0.168097,2155,7325.08,0.86806,5033.74,16078.1,
0.0479827,2156,6791.57,0.925952,5021.81,16074.3,
0.281456,2157,11199.2,1.29303,5043.59,16060.5,
0.309511,2158,9307.26,1.20374,5064.92,16054.1,
0.543613,2159,9138.9,1.03922,5049.12,16048.8,
0.059388,2160,5172.6,0.842119,5021.19,16044.9,
0.381864,2161,7859.4,0.844656,5101.94,16049.8,
0.466722,2162,7980.93,1.08473,5101.54,16085.3,
0.164971,2163,7709.09,0.958068,5050.19,16033.6,
0.0353758,2164,9341.29,1.07997,5094.65,15998.4,
0.135817,2165,8532.24,0.908876,5104.49,16099.1,
0.513726,2166,8747.68,1.12152,5087.73,16067.1,
0.317126,2167,8277.46,1.05342,5054.72,16083.1,
0.327022,2168,6248.75,0.87022,5066.79,16079.7,
0.10849,2169,7606.81,0.98863,5078.86,16015.7,
0.0636287,2170,8336.75,1.04396,5070.41,16113.9,
0.620806,2171,10380.7,1.03472,5060.36,16051.8,
0.493437,2172,9938.99,0.940043,5054.45,16078.5,
0.148807,2173,3522.11,0.68169,5076.57,16100.6,
0.234165,2174,5001.12,0.863159,5058.01,16086.8,
0.408981,2175,7752.35,0.90387,5067.05,16053.1,
0.379282,2176,10689.2,1.20618,5090.07,16036,
0.963386,2177,10308.1,0.996894,5075.87,16054.2,
0.424184,2178,7709.94,0.844244,5060.23,16064.4,
0.326963,2179,7445.96,0.973213,5043.67,16074.3,
0.39108,2180,7143.55,0.946138,5079.24,16081.7,
0.511848,2181,6002.18,0.860477,5087.94,16063.6,
0.143697,2182,7958.3,0.868394,5062.96,16102,
0.158199,2183,9138.01,1.0121,5058.33,16025.3,
0.060277,2184,11276.7,0.96497,5084.86,16111.1,
0.488117,2185,6079.21,0.707897,5087.84,16059.1,
0.377387,2186,7741.12,0.947624,5074.3,16075.2,
0.0478257,2187,9749.74,1.19025,5035.13,16097,
0.421306,2188,8142.05,1.03601,5098.81,16072.1,
0.00770004,2189,8245.08,0.934846,5101.24,16125,
0.603185,2190,6072.73,0.778136,5077.02,16067.4,
0.112456,2191,8081.71,0.924937,5035.43,16060.7,
0.406298,2192,7721.12,0.758052,5062.84,16063.8,
0.313402,2193,7132.26,0.910089,5113.81,16054.1,
0.0553385,2194,5782.73,0.950776,5116.6,16107,
0.604145,2195,6840.26,0.853343,5064.88,16080.7,
0.268848,2196,7651.17,0.950739,5037.02,16071.9,
0.123543,2197,8198.94,0.939776,5032.65,16085.5,
0.25272,2198,10169.6,0.93106,5048.27,16039.8,
0.15073,2199,8933.31,1.00462,5027.52,16072.9,
0.301168,2200,9015.39,0.986268,5047.41,16070.1,
0.233255,2201,9249.25,1.09722,5050.98,16077,
0.638429,2202,8347.7,0.99226,5068.28,16070.1,
0.41775,2203,7280.46,0.823616,5051.06,16084.6,
0.407715,2204,14291,1.31224,5051.89,16061.1,
0.0208073,2205,8630.11,0.932819,5050.58,16006,
0.980203,2206,5474.36,0.974513,5076.02,16072.2,
0.848877,2207,6949.74,0.861827,5078.8,16058.7,
0.187302,2208,8800.92,1.16469,5106.45,16021.9,
0.205072,2209,7471.96,1.05516,5107.12,16074.9,
0.421055,2210,7103,0.844344,5087.31,16042.7,
0.00713775,2211,10228.3,1.14346,5042.98,16119.1,
0.652762,2212,4703.92,0.606387,5077.83,16054.7,
0.0257733,2213,7989.19,1.16441,5120.98,16110.1,
0.385554,2214,7235.64,1.06656,5107.57,16086.9,
0.442039,2215,8147.09,0.929226,5086.07,16038,
0.0879667,2216,8471.52,1.07033,5112.34,16023.9,
0.430975,2217,8478.98,0.957645,5076.71,16076.1,
0.168057,2218,8324.76,0.919832,5038.21,16035.7,
0.145842,2219,6644.85,0.90359,5032.04,16049.2,
0.311665,2220,8390.96,0.937527,5099.41,16087.3,
0.342845,2221,9504.47,0.94148,5094.96,16061.1,
0.17486,2222,9691,1.00603,5074.36,16098.9,
0.013107,2223,9210.66,1.24691,5002.77,16076,
0.529397,2224,7594.42,1.01663,5069.04,16028.2,
0.474975,2225,7662.52,0.790433,5080.9,16026.2,
0.132923,2226,6380.99,0.833037,5057.17,16104.6,
0.411747,2227,10715.6,1.21402,5109.65,16061.7,
0.0634623,2228,6905.53,0.933971,5036.42,16028.6,
0.129711,2229,7402.14,0.877389,5090,16018,
0.292034,2230,9090.98,0.96022,5096.54,16088,
0.543911,2231,9011.21,1.1227,5069.58,16054.2,
0.705908,2232,5314.14,0.729168,5063.42,16073.9,
0.6282,2233,9244.59,0.951895,5068.85,16070.6,
0.216954,2234,5165.26,0.898318,5053.75,16031.4,
0.336247,2235,6108.28,0.859118,5105.5,16085.9,
0.450942,2236,7099.93,0.870364,5060.03,16050.3,
0.320686,2237,7232.71,0.955607,5070.43,16031.7,
0.621428,2238,7222.73,0.838147,5074.28,16057.2,
0.798719,2239,10052.9,1.08248,5077.51,16058.3,
0.146229,2240,8320.92,1.01536,5078.32,16019.7,
0.0976623,2241,4481.44,0.65534,5066.02,16108,
0.948472,2242,4943.54,0.766111,5099.45,16059.8,
0.190632,2243,5209.58,0.726886,5038.14,16057.5,
0.28733,2244,9296.41,1.02505,5046.11,16085.1,
0.631433,2245,11647,1.16472,5067.07,16026.9,
0.229337,2246,8359.44,0.929934,5039.51,16080.9,
0.253321,2247,10210,0.959598,5046.81,16073.6,
0.0454911,2248,8421.04,1.05874,5045.91,16019.5,
0.389228,2249,6170.61,0.966768,5099.6,16056.9,
0.617227,2250,9332.2,1.05299,5071.12,16035.9,
0.0542614,2251,8810.74,1.09891,5098.6,16113.2,
0.276439,2252,8600.82,0.926757,5050.25,16037.3,
0.55202,2253,8422.25,1.06737,5052.23,16079.6,
0.23167,2254,8686.94,0.975525,5053.01,16037.9,
0.311478,2255,6085.4,1.11629,5100.5,16050.3,
0.235687,2256,6822.85,0.971447,5091.46,16025.7,
0.174696,2257,8124.62,0.917711,5073.17,16091.4,
0.0197593,2258,6898.22,0.992968,5010.91,16087,
0.407874,2259,10290.9,1.11039,5060.26,16044.6,
0.0869709,2260,11064.6,1.23425,5018.32,16081.3,
0.294125,2261,9311.59,1.03933,5067.32,16031.8,
0.114631,2262,5402.05,0.748195,5021.27,16083.6,
0.601839,2263,10702,1.04134,5074.9,16049,
0.442745,2264,7666.98,0.912527,5087.22,16071.1,
0.0388697,2265,7567.26,0.970637,5030.85,16097,
0.0895829,2266,6334.95,0.908473,5037.37,16030.8,
0.0411849,2267,5162.28,0.941919,5013.89,16053.1,
0.230381,2268,9657.07,1.08907,5091.6,16087,
0.392096,2269,8612.31,0.993292,5062.47,16057.5,
0.00569936,2270,12445.9,1.40915,5132.85,16110.7,
0.0791451,2271,10322,1.20044,5019.85,16053.2,
0.123307,2272,6735.37,0.853728,5051.14,16092.5,
0.168649,2273,8047.02,0.938537,5028.5,16093.8,
0.180537,2274,8778.88,1.08999,5048.53,16079.8,
0.319011,2275,6534.63,0.71322,5104.15,16069.5,
0.0342591,2276,11016.5,1.08152,5064.22,16113.3,
0.068905,2277,7064.88,1.04433,5094.25,16009.2,
0.0941182,2278,7399.84,0.94058,5088.98,16011.7,
0.106445,2279,6344.65,0.879592,5029.59,16049,
0.0425063,2280,6164.98,0.906446,5056.71,16117.9,
0.653305,2281,10081.1,1.08472,5064.96,16081.3,
0.684111,2282,5215.06,0.735216,5087.08,16065.6,
0.65132,2283,8170.84,1.01242,5076.07,16066.5,
0.120317,2284,9065.76,1.17922,5030.24,16041.4,
0.594169,2285,6118.62,0.706573,5082.19,16058.9,
0.679544,2286,6622.03,1.06971,5073.46,16070.5,
0.139045,2287,5845.08,0.799021,5059.27,16030.9,
0.693414,2288,9474.15,0.969208,5088.74,16062,
0.323602,2289,8445.36,1.06734,5072.49,16041.5,
0.267193,2290,9438.35,1.1934,5041.37,16042.1,
0.538421,2291,7142.3,0.906235,5081.38,16056.9,
0.550172,2292,9709.72,1.14041,5061.25,16077.9,
0.495935,2293,9797.69,1.00191,5065.17,16079.9,
0.388721,2294,9505.53,1.02727,5093.23,16068.8,
0.473518,2295,7113.08,0.951067,5069.14,16034.4,
0.372814,2296,7077.47,0.873011,5038.76,16052.4,
0.0582033,2297,10446.3,1.22982,5053.82,16107.7,
0.0369977,2298,6627.41,0.906348,5055.05,16115.9,
0.204195,2299,6976.85,0.919335,5037.7,16047.9,
0.340873,2300,7263.52,0.996971,5040.76,16054.6,
0.532015,2301,8674.83,0.95757,5077.51,16072.3,
0.448017,2302,10524.6,1.24593,5067.35,16029.7,
0.465702,2303,7226.83,0.936095,5046.08,16070.5,
0.343444,2304,9026.9,0.988145,5077.55,16078.1,
0.250826,2305,8946.53,0.890807,5064.29,16091,
0.00768769,2306,8146.54,1.02607,5144.8,16100.9,
0.94251,2307,10820.8,1.08255,5073.46,16073.1,
0.0358862,2308,8438.4,1.05491,5035.12,16020.6,
0.299689,2309,8160.55,0.934754,5061.53,16089.6,
0.407008,2310,7212.96,0.858179,5061.59,16047.8,
0.106826,2311,5422.18,0.728558,5031.07,16043.7,
0.353369,2312,8061.69,1.03659,5109.25,16083.3,
0.0288115,2313,5925.15,0.801757,5073.49,16118.2,
0.497589,2314,9145.3,1.02083,5053.3,16054.8,
0.333351,2315,10217.1,1.13014,5044.81,16058.6,
0.452229,2316,8765.38,0.974387,5056.42,16042.7,
0.469218,2317,8721.44,0.891334,5079.02,16044.7,
0.0709911,2318,7503.08,0.915973,5120.54,16020.9,
0.0677783,2319,7413.81,1.02179,5109.28,16105.8,
0.208944,2320,6696.11,0.871498,5101.84,16092.5,
0.237686,2321,9012.94,1.04038,5073.59,16084.5,
0.454643,2322,5317.46,0.634592,5080.82,16089.5,
0.375408,2323,8060.41,1.00245,5042.54,16058.3,
1.59758,2324,8283.75,0.97918,5089.44,16055.7,
0.651995,2325,7629.99,0.938272,5068.19,16074.2,
0.286848,2326,9299.78,1.17196,5078.42,16038.2,
0.28237,2327,7833.21,0.97894,5076.77,16087.2,
0.475502,2328,6944.11,0.917654,5065.97,16058.5,
0.133363,2329,5734.45,0.737957,5076.76,16105,
0.150586,2330,7678.75,0.84893,5046.88,16077.8,
0.116717,2331,8216.59,1.18336,5056.16,16101.7,
0.269559,2332,7139.61,1.09882,5070.22,16095.5,
0.0476323,2333,7013.23,1.06295,5113.05,16110,
0.199014,2334,9886.41,1.04642,5051.87,16045.6,
0.377334,2335,8375.25,0.947875,5055.45,16060.8,
0.402878,2336,8324.05,1.09033,5090.38,16071.3,
0.0829311,2337,8485.67,0.987409,5029.88,16036.8,
0.189375,2338,6897.89,0.88724,5106.52,16070.8,
0.540097,2339,8523.75,0.939721,5097.23,16076.5,
0.477671,2340,10062.2,0.916239,5073.52,16073.4,
0.185138,2341,7852.96,0.965518,5068.97,16094.3,
0.616356,2342,11907.4,1.04866,5082.07,16086.6,
0.268382,2343,7296.95,0.982153,5040.29,16049.8,
0.353466,2344,8698,0.972363,5072.66,16075.8,
0.563673,2345,8833.18,0.974435,5053.02,16069.1,
0.174569,2346,8689.08,0.850027,5030,16070.2,
0.358402,2347,7713.95,0.783904,5052.5,16052.3,
0.324771,2348,5877.17,0.72483,5093.8,16073.5,
0.0813601,2349,9839.2,1.13086,5107.21,16116.7,
0.415161,2350,7925.58,1.06452,5054.07,16064.7,
0.31877,2351,4744.63,0.667132,5040.03,16056.4,
0.469465,2352,8797.14,1.04827,5074.31,16053.2,
0.186189,2353,7251.92,0.969057,5049.47,16041.9,
0.361542,2354,6586.08,0.930957,5080.46,16090.7,
0.0472162,2355,4662.75,0.600175,5026.23,16031.7,
0.0359767,2356,8464.67,1.02996,5069.9,16114.4,
0.279505,2357,5674.32,0.998601,5119.43,16032.5,
0.459509,2358,10616.9,1.25682,5079.84,16069.9,
0.546992,2359,8062.41,0.990578,5079.95,16028.7,
0.27532,2360,7225.05,0.888974,5058.15,16035.6,
0.284838,2361,5930.28,0.788135,5047.16,16056.2,
0.0344351,2362,6288.87,0.837167,5014.95,16047.1,
0.385235,2363,8091.38,1.00361,5046.83,16072.7,
0.187894,2364,8324.95,0.969748,5031.28,16049.4,
0.1809,2365,8814.08,1.01071,5054.95,16025.1,
0.547816,2366,5158.12,0.862724,5053.44,16063.3,
0.443665,2367,6322.1,0.944543,5088.6,16069.6,
0.121483,2368,7701.22,0.875403,5055.07,16091.1,
0.456561,2369,5562.9,0.909593,5062.47,16044.9,
0.520278,2370,7816.86,0.826531,5056.87,16057.6,
0.882357,2371,9191.59,0.950575,5099.79,16073.8,
0.072543,2372,8654.34,0.940687,5017.26,16048.4,
0.310652,2373,6771.11,0.71644,5069.1,16089,
0.258107,2374,7003.58,0.986264,5039.79,16074.6,
0.31681,2375,7912.01,1.15795,5070.76,16041,
0.152685,2376,4777.96,0.656746,5068.68,16103.4,
0.571962,2377,6291.83,1.00917,5076.48,16050.4,
0.258725,2378,7183.1,0.994043,5048.69,16036.7,
0.140861,2379,6339.53,0.928861,5029.83,16066.4,
0.503217,2380,9487.28,1.22114,5066.38,16065.6,
0.0531243,2381,8690.4,1.07396,5046.32,16107.9,
0.0207472,2382,6056.19,0.878836,5047.77,16119.3,
0.206638,2383,9248.1,1.13202,5035.06,16050.4,
0.36297,2384,7660.38,0.924676,5045.3,16069.4,
0.42591,2385,8973.8,1.34378,5085.26,16053.6,
0.255366,2386,7724.43,1.12183,5047.3,16037.1,
0.484994,2387,4951.19,0.689232,5082.86,16040.8,
0.431641,2388,8807.17,1.17563,5052.25,16076.9,
0.639721,2389,10154.4,1.02201,5060.79,16053.7,
0.511191,2390,10157.5,1.17468,5063.86,16065.9,
0.148231,2391,9218.07,1.00503,5034.79,16066.6,
0.180597,2392,7152.87,0.799829,5027.68,16092.5,
0.289283,2393,7568,0.863516,5042.12,16073.8,
0.212344,2394,7415.35,0.954385,5047.95,16082.6,
0.256215,2395,7255.02,0.799839,5090.88,16082.3,
0.215136,2396,3917.93,0.613116,5061.1,16089.9,
0.34838,2397,8617.4,1.0827,5087.06,16077.4,
0.608353,2398,9622.9,1.04461,5093.54,16051.3,
0.49451,2399,8354.6,1.02682,5105.03,16047.3,
0.25208,2400,8534.86,0.986641,5068.03,16082.8,
0.0269071,2401,4776.34,0.533337,5017.72,16027.7,
0.29815,2402,7388.11,0.843437,5055.65,16041.1,
0.335523,2403,6814.95,0.82065,5082.28,16094.9,
0.00766395,2404,8990.36,1.0087,5020.64,16104.1,
0.470748,2405,6178.05,0.786824,5082.24,16037.3,
0.344844,2406,7936.92,0.908796,5096.56,16052.9,
0.469245,2407,8968.26,1.0524,5067.75,16047.7,
0.477008,2408,6800.95,0.775541,5088.57,16067.5,
0.0231587,2409,4942.5,0.679651,5005.12,16032.4,
0.46427,2410,8960.47,1.19969,5071.9,16052.2,
0.709066,2411,8432.98,1.09209,5054.94,16056.2,
0.0855656,2412,7975.97,1.0013,5137.71,16071,
0.0198926,2413,7576.96,0.853297,5067.44,15993,
0.418034,2414,8097.92,1.00772,5049.64,16049,
0.341097,2415,6238.53,0.981518,5038.92,16051.6,
0.577676,2416,10578.8,1.09437,5073.07,16059,
0.130682,2417,8398.35,1.17201,5083.6,16109.3,
0.232467,2418,9215.84,1.16141,5042.59,16047.1,
0.0229172,2419,6233.91,0.756389,5083.86,16124.8,
0.25231,2420,7354.02,0.777508,5066.69,16035.9,
0.0729773,2421,6453.19,1.0905,5026,16049.9,
0.0215385,2422,7586.53,0.908517,5026.53,16010.1,
2.42564e-05,2423,7335.22,0.968006,5007.48,16118.5,
0.316536,2424,8389.46,1.03363,5056.51,16039.1,
0.132659,2425,7297.37,0.926112,5077.88,16013.6,
0.393771,2426,8800.06,0.942398,5075.17,16066.2,
0.015819,2427,6282.88,0.731984,5001.63,16033.6,
0.547771,2428,8595.98,0.900369,5045.5,16095.7,
0.704231,2429,10782.4,1.1617,5081.85,16061.9,
0.0474607,2430,9508.64,1.35067,5013.89,16057.6,
0.0923663,2431,8275.6,0.981219,5025.98,16094.3,
0.216405,2432,8443.16,1.26425,5047.17,16048.3,
0.340352,2433,6316.24,0.841061,5089.14,16072,
0.10573,2434,7138.91,0.988647,5092.59,16096.1,
0.262258,2435,6924.02,0.735461,5073.05,16038.3,
0.680555,2436,5964.21,0.918879,5077.18,16067.5,
0.0127008,2437,4868.53,0.819987,5081.26,15993.6,
0.0845069,2438,11271,1.20097,5075.46,16109.7,
5.38919e-05,2439,3551.32,0.642108,5120.91,16129.5,
0.164326,2440,6773.3,0.829959,5039.57,16062.4,
0.316643,2441,6696.53,0.916862,5111.39,16063.5,
0.618289,2442,5510.88,0.760187,5053.29,16077.8,
0.79182,2443,9950.28,1.12636,5068.43,16074.6,
0.754147,2444,9627.54,1.00035,5074.94,16058.4,
0.672666,2445,8704.95,0.893071,5063.19,16077.4,
0.64343,2446,7394.04,1.03327,5060.86,16052.8,
0.158311,2447,6603.41,0.879902,5126.41,16050,
0.198207,2448,8868.77,1.00004,5043.87,16047.6,
0.122252,2449,7964.6,1.07732,5060.03,16106.3,
0.724272,2450,5092.14,0.793452,5075.29,16054,
0.100062,2451,6854.27,0.83203,5106.76,16098.9,
