"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
39035,3809,34495.67263,16791.01212,160.69235,289.94227,7.73432,2.45082,2381.03163,19.90784
39036,3809,38905.93944,20384.25931,79.59032,28.08175,6.70435,1.95558,2162.48054,38.42781
39037,3809,39250.52086,39161.41771,129.09093,56.03744,6.2215,1.98353,3047.05329,43.45016
39038,3809,39518.80676,9987.73837,117.56481,81.9639,8.33677,2.17283,2121.22799,30.37254
39039,3810,7606.46842,6797.29868,139.08227,103.64195,7.87455,1.60052,1109.38207,28.59628
39040,3810,15495.96374,787.62056,138.12601,56.11893,7.73918,1.74529,1669.17255,44.83117
39041,3810,22316.01022,31756.99886,132.15442,238.06777,7.80203,2.14401,2249.99553,17.08933
39042,3810,25465.28932,38462.55169,145.31505,45.81943,6.24285,2.08782,2241.30867,61.62172
39043,3810,33584.74607,2369.46747,154.29577,74.19265,7.45172,1.96399,1958.27597,44.95852
39044,3810,34503.52005,16807.67086,169.70457,252.74254,7.2265,2.28393,1991.88489,22.85254
39046,3810,39544.48264,9965.31163,162.76303,132.69515,6.89021,2.28993,2600.83415,33.96366
39047,3811,1027.59007,1487.33604,194.19316,66.3212,7.21634,1.79584,1603.59679,65.22016
39048,3811,7587.06916,6778.36264,135.64766,109.00662,7.77123,2.12239,2288.63857,29.63241
39049,3811,9877.28844,38170.87517,81.42236,29.39649,6.80497,1.86181,1921.39201,37.37889
39050,3811,15497.8788,882.74137,16.42957,30.44808,8.78483,1.92831,1776.56996,12.41566
39051,3811,22325.43363,31760.08409,144.97846,256.81867,7.6805,2.69907,2403.60387,19.59284
39052,3811,25503.87784,38498.84322,135.5015,41.81262,6.57971,1.65851,1676.58874,52.92235
39053,3811,29459.35529,1660.55622,134.72984,51.61284,7.40881,1.87968,2042.66659,47.71879
39054,3811,33569.17118,2420.27452,150.11405,91.89064,7.13489,2.30823,2296.86577,39.91947
39055,3811,34511.24082,16793.78949,154.87223,224.12653,8.42746,2.97076,2857.16896,24.39888
39056,3811,39290.08921,39131.25172,100.92198,37.81816,6.68445,1.61396,1694.94682,38.24759
39057,3811,39545.27463,9943.35675,123.16111,57.27825,7.73554,1.99615,2004.29829,40.24312
39058,3812,7563.29174,6795.26497,128.51955,93.47039,7.56089,1.90684,1942.85376,29.50927
39059,3812,9896.43494,38325.42745,18.47118,28.72961,6.59719,2.19325,2969.70812,13.73401
39060,3812,15552.72271,845.52309,93.40143,46.46055,8.59775,2.3492,2532.47619,35.26394
39061,3812,22323.20197,31751.99806,138.16131,252.68729,7.64679,2.58308,2546.5902,18.36141
39062,3812,33542.46881,2418.81259,129.85297,50.33732,7.76759,1.94976,2036.86011,47.04405
39063,3812,34514.66842,16797.75818,159.78734,253.18324,7.4733,2.79229,2411.12354,22.74614
39064,3812,39295.46248,39093.95677,89.88099,29.10909,6.2831,2.08909,2627.7226,44.91073
39065,3813,7602.71223,6758.73804,132.89081,88.56569,7.36221,2.34518,2843.3689,34.92726
39066,3813,10024.72815,38227.84284,189.28904,53.87732,6.44332,1.96365,2127.79262,77.97091
39067,3813,15517.41329,830.42021,155.687,72.79576,7.56358,2.12376,2093.76592,48.03741
39068,3813,22322.22787,31757.64896,149.1926,237.09802,7.53769,2.60255,1984.63166,21.18116
39069,3813,29596.47576,1849.55343,119.33942,44.39479,6.92403,1.93556,2184.63919,45.86571
39070,3813,33202.70503,10136.41237,139.1795,85.95707,7.43028,2.15089,2356.97629,36.52876
39071,3813,33542.3334,2419.24536,93.5976,45.56744,7.56201,2.50496,2956.4738,37.01792
39072,3813,34498.06389,16788.62777,150.2725,247.93555,8.01012,2.21463,1864.1211,19.64286
39073,3813,39252.10663,39184.2442,129.93841,45.26977,6.82859,1.78053,1850.79456,48.74629
39074,3814,7603.78623,6755.29894,93.93996,63.26605,8.14004,2.37164,2451.49991,28.52367
39075,3814,15522.17259,880.64217,119.96198,65.56748,8.33524,2.00977,1755.72933,35.35546
39076,3814,22320.17222,31759.32889,159.05507,277.18256,6.82553,2.62602,2788.81872,20.74866
39077,3814,25420.30322,38459.18591,196.88075,64.3672,6.29068,2.01958,2367.12051,73.0387
39078,3814,33196.67718,10162.45723,162.03971,107.88372,7.92319,2.09276,1775.7604,37.66493
39079,3814,33568.87742,2512.70504,161.66519,66.75488,8.07737,2.08364,2075.55824,53.66897
39080,3814,34519.7977,16791.95801,174.00745,314.41788,7.63247,2.3954,2034.75389,20.71475
39081,3814,39302.93137,39115.47792,187.43099,77.71149,5.90684,1.94822,2347.83729,57.22193
39082,3815,9885.23843,38320.73871,199.10096,72.24567,6.05327,2.12279,2373.22293,69.81538
39083,3815,15538.36317,869.01469,123.74287,69.2519,7.77894,2.21735,2230.4639,37.00567
39084,3815,22319.26373,31763.12174,141.49496,249.48732,7.23871,3.04258,2847.11459,20.25846
39085,3815,23279.03903,9904.99216,153.82384,118.69206,7.22392,2.43837,2296.90063,35.07988
39087,3815,33299.51948,10140.81804,157.48658,67.16629,7.30388,2.03179,2183.42944,50.73677
39088,3815,33561.74363,2409.28869,147.32637,74.51047,7.59647,1.96074,1769.43983,41.99762
39089,3815,34513.26558,16810.42172,175.87795,300.72941,7.1336,2.60503,2914.82183,22.31036
39090,3815,39323.30388,39125.68963,108.24301,33.99624,6.93196,1.8114,1892.41561,47.51128
39091,3816,10019.89773,38283.51804,177.91766,59.93413,6.5703,1.69603,1758.22645,60.08307
39092,3816,15509.84892,833.70261,112.68512,48.79042,7.82194,2.11633,2207.14389,41.33621
39093,3816,16882.27936,27126.69291,151.38827,69.53445,6.59061,2.06753,2306.61872,47.12855
39094,3816,22312.9242,31772.21234,141.38431,233.83631,7.805,2.33169,1765.4876,19.23904
39095,3816,23266.30828,9891.43809,107.7402,91.07481,7.89707,2.40865,2536.1949,26.32235
39096,3816,25510.99019,38510.17998,176.13384,68.73866,6.50617,1.93035,2000.07267,57.09277
39097,3816,27974.55251,18230.442,165.00666,101.40113,6.53964,2.24703,2204.73298,41.83559
39098,3816,29572.88987,1729.39096,86.07452,30.97535,7.95339,2.07611,2344.75697,40.46372
39099,3816,33494.34017,2390.28724,90.95474,30.78881,8.25384,2.39731,2655.57335,47.00936
39100,3816,34482.15881,16778.18759,190.65068,300.8583,7.69442,2.85618,2494.67999,25.81609
39101,3816,39399.95803,39118.2004,133.27709,40.88441,6.48959,1.9435,2532.91332,57.05266
39102,3817,9851.98768,38322.08211,172.70023,58.01536,5.86708,1.85562,1814.84046,61.87584
39104,3817,16909.19257,27077.77516,176.98196,71.42831,6.61276,1.94965,2081.56294,56.12457
39105,3817,22299.24903,31743.55617,140.66138,264.0781,7.06931,2.24879,1987.4267,17.46677
39106,3817,23296.17414,9859.84164,119.95686,87.16021,8.15082,2.43535,2700.6648,31.34107
39107,3817,25453.01943,38543.48925,137.81185,36.63653,6.79636,2.10637,2493.23663,68.43491
39108,3817,27948.52101,18186.45725,159.98096,87.59854,6.95639,2.10751,1945.26998,43.27166
39109,3817,33546.71685,2417.31987,154.87953,61.59492,7.5694,2.14488,2195.25481,54.5029
39110,3817,34496.31324,16792.03683,145.09099,236.29953,8.76075,2.56303,2081.84543,20.37299
39111,3817,39339.61898,39115.56931,100.54628,45.33497,6.42854,1.80861,1960.9898,35.09854
39112,3818,3144.1166,38475.807,134.83253,40.77751,7.18986,2.0304,1963.58089,59.56123
39113,3818,15503.52846,849.72835,145.03849,72.78719,7.98449,2.14493,2296.37855,43.66208
39114,3818,16858.03994,27096.46361,115.50636,63.06355,6.82769,2.17199,2325.22603,35.80966
39116,3818,22310.30291,31773.89333,133.06833,232.45242,8.15474,2.53861,2020.98321,18.41964
39117,3818,23251.80802,9873.22866,125.24053,102.49826,8.06454,1.9069,1949.83922,26.82881
39118,3818,30078.25236,5191.84442,139.45761,101.14117,8.40285,2.3591,2409.06525,33.93788
39119,3818,33590.67756,2432.02807,144.78173,60.03005,7.72422,1.77648,1452.95776,45.88138
39120,3818,34497.3498,16795.28217,167.9037,262.42241,7.72361,3.10259,2417.67472,24.7916
39121,3818,39322.45141,39147.78849,147.65831,53.24999,6.24239,1.93634,2513.33617,53.82961
39122,3819,3704.84876,37474.4096,109.53541,32.21214,6.55406,2.17791,2963.52401,55.41946
39123,3819,15031.32812,39463.1231,140.68989,47.45873,6.097,2.07056,2640.70741,56.89697
39125,3819,16870.54033,27088.09851,92.23543,38.85307,7.24821,1.95965,2030.62224,36.4031
39126,3819,20294.51183,1907.20279,182.13246,60.32485,7.35772,2.00838,1927.15156,68.00998
39127,3819,22311.39648,31763.28351,152.65937,248.62525,7.54815,2.66318,1920.86759,21.30218
39128,3819,23258.42502,9876.12307,141.082,128.23426,8.18552,2.09318,1886.35828,27.70573
39129,3819,25564.85519,38514.57285,158.93103,62.67123,6.38817,2.11297,2165.90013,55.39029
39130,3819,30072.7078,5149.48358,135.64555,122.18992,7.82469,2.13452,2012.90386,27.43253
39131,3819,33545.40469,2386.85157,137.90559,70.70754,8.2387,1.96892,1842.77191,39.94409
39132,3819,34506.48375,16769.00269,157.9584,267.49094,7.90226,3.34929,2718.56752,23.26442
39133,3819,39380.47782,39180.38559,155.30122,56.58737,6.26113,2.2821,2864.56695,60.64258
39134,3820,15530.35462,827.64518,138.95785,70.65154,8.36255,1.87007,1591.64829,39.46113
39136,3820,22322.80516,31765.85323,159.40445,242.92148,7.37546,2.50858,2511.44341,22.39189
39137,3820,23298.68531,9868.17477,139.39194,114.98344,7.79776,1.9234,1472.15768,28.48929
39138,3820,25479.00167,38523.81453,130.79927,44.01761,6.8639,2.17605,2341.83528,55.83396
39139,3820,30113.59369,5159.58965,136.47667,114.83361,8.48986,2.07002,1838.88409,28.52507
39140,3820,33594.84292,2394.16405,131.32268,62.04957,7.87031,2.52235,3083.99452,46.66278
39141,3820,34493.04705,16789.84233,148.39637,231.81071,8.57627,2.59535,1989.48795,21.34059
39142,3821,9122.0959,15282.41229,121.04225,71.61147,7.01339,2.43531,2396.24662,36.64536
39143,3821,15542.99238,852.67758,117.0404,46.36625,7.80091,1.55426,1362.06002,39.34851
39144,3821,22328.03643,31749.35119,155.99704,259.633,7.46879,2.96662,3144.13131,22.18113
39145,3821,23266.58821,9916.3977,161.10635,102.59246,7.58333,2.83404,3068.83216,45.37458
39146,3821,25559.41058,38522.35909,128.27816,47.43164,6.65403,1.8712,2151.23246,47.39153
39147,3821,30093.91708,5154.3227,159.58987,96.8127,7.72342,2.34428,2176.10354,42.1963
39148,3821,33639.70963,2416.7006,158.67715,81.05196,7.31876,2.32687,2876.95698,47.74157
39149,3821,34489.23577,16808.2159,154.22278,229.87078,8.75461,2.62378,2288.63508,22.65752
39150,3822,9094.49685,15264.17971,82.06938,37.05198,7.65293,2.38005,3171.90004,35.67641
39152,3822,16929.47561,27087.46563,179.89919,91.0564,6.25168,2.28967,2843.17814,52.03932
39153,3822,22304.56188,31773.93804,138.1266,242.87277,7.44542,2.37865,2257.68714,18.34842
39154,3822,23270.6905,9918.92279,151.23309,102.10805,7.10081,1.83691,1587.81636,33.77344
39155,3822,25541.59762,38498.37891,159.66886,52.12998,5.90092,2.20932,2740.53496,66.24156
39156,3822,33586.63083,2420.93548,90.9378,51.62917,7.41446,2.1658,2612.60795,30.48174
39157,3822,34493.14085,16783.25672,170.05885,273.59105,7.75547,2.70325,2173.82091,23.10987
39158,3823,9074.07282,15202.9894,118.17464,44.43992,7.56013,2.03212,1910.27009,46.32761
39160,3823,10756.18848,35312.21506,124.8143,60.37214,7.24122,1.97264,2157.91049,39.21392
39161,3823,15578.80424,942.8235,153.21022,82.03682,7.18631,2.16526,2255.13001,43.32716
39163,3823,22340.44831,31768.5093,141.28877,228.49871,7.76828,2.16995,1661.39419,19.08546
39164,3823,23292.96482,9891.55458,123.15669,101.8519,7.70113,2.05198,2130.5571,27.09056
39165,3823,25522.94578,38517.22085,135.04341,42.39669,6.55393,2.01527,2468.93488,57.6663
39166,3823,33559.71976,2418.49639,163.66627,78.69512,7.18857,2.42981,2766.75524,52.395
39167,3823,34513.64159,16784.4637,167.80733,273.8356,7.39377,2.89897,2305.55972,23.33715
39168,3824,9079.36692,15243.53497,93.33026,36.76134,7.08309,1.76776,1829.07399,36.77525
39169,3824,10754.36106,35350.997,145.54019,229.70527,7.46935,2.39626,2062.16006,20.36697
39170,3824,15471.03659,910.69359,108.47897,51.97199,8.36423,1.90638,1828.29682,35.83116
39171,3824,15717.59927,28005.49056,96.56466,33.43938,6.89065,2.05903,2407.66896,44.07997
39172,3824,20809.83346,36234.92792,131.23974,46.51006,6.78924,1.83313,2089.14098,49.12479
39173,3824,22323.31438,31744.66017,128.99515,244.55844,7.6179,2.48516,2874.45005,17.03246
39174,3824,23276.1502,9908.65966,153.56259,141.85113,7.40383,2.33538,2396.04542,30.16453
39175,3824,25572.34003,38517.44586,162.06812,48.94305,6.82002,1.82493,1777.88574,63.69392
39176,3824,33235.31916,10146.35618,192.904,85.86081,6.90214,2.05297,2068.88193,56.90027
39177,3824,33614.87967,2406.44022,189.53042,79.65066,7.09508,2.59956,3229.76759,67.8515
39178,3824,34505.85595,16770.20866,157.88833,257.72916,7.65312,3.05309,3149.10649,22.93274
39179,3825,9094.86135,15204.38154,101.4973,41.18225,7.427,2.04796,2148.54224,40.1882
39180,3825,9936.36423,38289.83876,82.58978,27.13009,7.36905,1.99929,2228.77683,41.64593
39181,3825,15510.3354,948.53508,156.43823,65.68056,8.18013,2.21772,2002.31076,53.60201
39182,3825,20819.57226,36290.02609,65.3698,20.42822,6.97717,1.84219,1799.15879,37.59093
39183,3825,21149.38918,26636.18224,132.76448,103.7361,7.20203,1.90229,1867.22982,28.61002
39184,3825,22321.4549,31759.29781,145.78811,258.92476,7.7658,2.39808,1956.52235,18.85387
39185,3825,23271.93254,9928.57716,154.04326,130.26235,7.28824,2.22004,2385.05961,31.50284
39186,3825,33243.30112,10140.71689,135.86993,89.20896,7.05174,1.91646,1819.08543,32.80165
39187,3825,33516.87912,2377.61571,138.37034,43.01936,7.94582,2.61395,2812.69065,69.29123
39188,3825,34477.05435,16788.82822,169.54591,252.36773,7.92135,2.99887,2850.5395,25.45741
39189,3826,9793.07747,38324.93763,158.69621,44.30116,6.28425,1.98543,2308.32051,70.10042
39190,3826,15467.39676,845.79523,143.31083,54.04173,7.32703,2.09387,2163.83235,53.16406
39191,3826,20357.8148,1937.00951,86.75655,28.02317,7.4288,1.60636,1419.89909,39.20054
39192,3826,21131.12042,26603.00439,160.05717,110.41947,7.17396,1.40076,959.59075,31.30886
39193,3826,21521.59278,3074.71661,125.32848,60.94483,7.58984,2.42342,2577.89547,43.31918
39194,3826,22312.17782,31766.35146,123.54939,240.35081,8.18146,2.75123,2508.49469,16.88402
39195,3826,23291.52446,9864.24321,137.04971,97.46195,7.57885,1.66111,1495.525,29.6132
39196,3826,25515.58477,38531.74947,100.67169,38.52817,6.54027,1.88199,2171.88405,40.15775
39197,3826,33282.21062,10173.10659,154.18641,94.83092,7.05548,2.00812,2123.84328,37.91789
39198,3826,33508.99607,2395.72941,141.71573,56.16366,7.34052,2.42677,2787.42667,55.17991
39199,3826,34482.50044,16792.63178,186.27379,314.96565,6.46937,2.21742,1683.67698,22.0021
39200,3827,9969.35444,38244.85028,122.15859,35.91066,6.93337,1.96546,2647.89554,56.06917
39201,3827,15527.65238,873.50104,118.01159,52.60933,7.93082,2.09272,2225.33731,41.36425
39202,3827,21119.08072,26668.60225,102.91914,100.83051,8.14155,2.52739,2451.01536,23.60465
39203,3827,22314.74461,31766.02715,149.22922,260.76233,7.21727,3.39456,3959.82528,22.05856
39204,3827,23278.25794,9919.96808,151.09827,113.13348,8.43261,2.40138,1971.85121,35.19418
39205,3827,25503.76926,38517.10885,96.35869,40.49024,7.18172,2.03619,2127.49034,37.96593
39206,3827,33248.99242,10137.38411,103.17109,55.30878,8.20995,2.03104,1961.33479,33.04061
39207,3827,33556.18921,2375.337,162.47836,78.01855,7.56616,1.97387,1768.40471,46.69281
39208,3827,34492.2809,16791.31373,169.84843,256.72993,8.45173,2.55865,2028.76741,23.60291
39209,3828,15548.46659,899.76081,147.65512,65.76067,8.40308,1.79608,1411.51267,44.32221
39210,3828,21142.02197,26632.09342,141.20377,144.24295,7.53107,2.62261,2418.72135,27.98896
39211,3828,22309.81675,31749.13827,148.60695,221.08303,8.41152,2.1557,1250.0274,20.71255
39212,3828,23263.87405,9897.37951,140.77148,132.10919,7.52285,2.35182,2519.35221,28.33362
39214,3828,33255.91096,10128.74989,120.94056,84.48848,7.31913,2.34687,2570.02269,31.87157
39215,3828,33549.36694,2373.05372,83.53935,35.00657,8.37728,2.43183,2585.58501,38.46482
39216,3828,34519.17111,16799.84919,174.06063,228.97338,8.35428,2.50364,2240.50413,26.1891
39217,3829,9958.89224,38239.78607,129.49076,39.66371,6.54102,1.56957,1377.47428,50.3967
39218,3829,15543.72142,912.32802,139.07159,64.32665,8.27314,2.30195,2613.30101,46.86375
39219,3829,21119.89263,26644.91064,117.24518,115.4766,7.86679,2.46188,2549.89369,25.02512
39220,3829,22330.21997,31779.34291,136.21144,239.53586,7.82715,2.15,2214.4948,17.66207
39221,3829,23267.43386,9909.6434,137.24446,84.23495,7.46424,2.00998,2041.29319,35.30312
39222,3829,25599.74559,38541.12294,135.58896,39.33461,6.68147,2.47872,3178.12799,69.8472
39223,3829,30212.62671,18152.44962,126.42311,121.61103,7.62356,2.18266,1890.51935,25.3706
39224,3829,33262.16708,10177.73154,131.12809,90.64011,7.27844,2.2243,2306.43737,32.93845
39225,3829,33590.30505,2434.56617,103.41063,58.20193,7.89617,1.9501,2126.74198,31.44286
39226,3829,34491.56021,16796.14118,158.33461,246.73724,8.41765,2.62523,2271.30262,22.33674
39229,3830,16085.68853,37242.29757,86.53977,26.5636,6.33751,1.89929,2072.84009,43.7336
39230,3830,21115.63114,26675.08717,142.25815,133.18958,6.5927,2.11736,2100.90153,27.40095
39231,3830,22298.10735,31759.05411,141.15458,232.00585,7.75324,2.34891,2305.36743,19.34578
39232,3830,25529.41393,38482.88042,145.66529,63.4656,6.5771,1.82739,1852.84144,45.00566
39233,3830,33270.81722,10129.62317,120.85308,62.76142,7.90246,1.87099,1777.81322,35.72792
39234,3830,33591.80406,2446.11891,135.87527,54.30167,8.24971,2.45647,2482.57989,53.64283
39235,3830,34487.36683,16824.51621,165.05558,262.33959,7.80625,3.28718,3197.01607,24.86128
39237,3831,9937.11773,19135.33913,125.94777,137.37075,7.64365,1.62286,1100.97757,21.23576
39238,3831,15547.55488,845.78348,147.40318,79.37449,7.68539,2.31982,2871.74687,43.54889
39239,3831,21123.89233,26599.30196,180.01778,162.52138,6.9505,1.83979,1618.45093,30.8278
39240,3831,22309.27225,31767.95223,146.14153,248.08644,7.39209,2.48848,2584.79726,19.69515
39241,3831,33284.07866,10138.65654,149.09938,50.11732,6.98051,1.8714,1862.58821,56.15257
39242,3831,33488.34152,2417.19187,166.93496,68.27011,7.78178,2.22502,2053.03661,57.37892
39243,3831,34517.10449,16815.88726,157.75279,248.70717,8.25478,2.44071,2144.45715,21.52643
39244,3831,34939.13353,1403.48,120.80348,56.0161,8.23327,2.0087,1857.91446,39.97593
39245,3832,9962.54475,19139.73114,151.69438,156.68949,7.23204,1.92896,1696.9559,25.75934
39246,3832,9923.84992,38233.06107,194.03964,64.03566,6.87938,2.06532,2123.36417,72.69933
39247,3832,15506.04001,849.10502,127.79484,75.50954,7.85599,1.82308,1634.85018,33.37345
39248,3832,16161.56946,24246.08601,109.27935,48.13196,7.45511,1.92522,1989.10496,38.37752
39249,3832,21104.42549,26651.33944,126.61608,113.98022,8.22011,1.87801,1751.30811,25.19334
39250,3832,22329.57796,31753.1694,138.19026,239.82982,7.19548,2.98473,3195.09604,20.04159
39251,3832,23238.49368,9947.65151,157.44353,111.16801,7.89749,2.00687,1758.29827,34.79788
39252,3832,25530.29864,38515.78138,197.57561,74.39287,6.65502,1.90389,1755.19375,63.23331
39253,3832,33563.53812,2369.57734,137.87196,45.55842,8.35731,1.98032,1656.09037,55.65542
39254,3832,34493.34897,16793.0751,185.76955,284.227,6.87452,2.73186,2668.88801,25.45506
39255,3832,34954.43475,1397.53194,142.97357,86.47869,8.68846,2.48604,2069.99915,40.49889
39256,3833,9913.45179,19153.60598,129.76028,102.33945,8.26052,1.86402,1730.53751,27.84956
39257,3833,9926.75009,38207.11084,133.84261,38.73209,6.41173,1.74445,1905.80543,56.49707
39258,3833,15520.58417,855.13761,105.96709,55.1933,7.83172,2.24724,2465.72909,35.80663
39259,3833,16184.67528,24153.17824,88.26864,30.40089,7.72021,1.95738,2382.81295,41.16813
39260,3833,19350.9125,19856.36633,150.57829,41.11242,6.81931,1.40263,1092.41376,57.25748
39261,3833,21138.33026,26654.4981,150.85637,103.80654,7.14569,1.75339,1593.27376,32.69115
39262,3833,22314.9787,31756.56928,131.98238,209.6036,8.60959,2.31477,2011.95174,18.95389
39263,3833,23300.7713,9943.11831,174.64802,175.47664,7.0171,2.76136,3157.88611,33.33962
39264,3833,25477.30476,38497.95578,109.64265,45.64654,7.02811,2.18171,2333.86991,42.51031
39265,3833,33577.0006,2436.83785,159.7932,64.97475,7.35971,1.80244,1802.63523,49.98899
39266,3833,34521.20278,16793.68589,148.74419,261.44269,8.1668,2.44285,2168.51574,19.32501
39267,3833,34952.9871,1371.50543,161.81519,107.53008,7.74749,2.71321,2968.59872,42.94464
39268,3834,9953.98876,19096.86934,135.35027,106.38367,7.35675,2.28393,2536.50526,30.98491
39269,3834,9992.97623,38260.34315,126.35247,39.45911,6.55027,1.67775,1953.07429,50.48207
39270,3834,15509.97097,934.88737,149.76174,66.09985,7.64382,1.90144,1856.10259,46.24956
39271,3834,22317.97808,31768.09807,158.10414,268.64075,7.43566,2.76309,2532.82123,21.43656
39272,3834,23275.4702,9903.57345,132.11353,83.31525,7.62665,2.17206,2256.52504,34.98373
39273,3834,32844.543,2207.3461,133.76297,73.86562,8.7958,2.03224,1847.15475,37.671
39274,3834,33565.75072,2436.97045,115.75976,58.1082,8.0125,1.91941,1985.2598,36.07707
39275,3834,34499.03709,16785.46942,188.77999,276.19562,6.69257,2.63982,2272.40434,26.17586
39276,3834,34978.87107,1380.44383,149.5122,130.27475,7.6759,2.13622,2037.61803,29.79574
39277,3834,35560.41794,19711.24009,120.48895,34.91088,6.39041,2.00137,2300.32785,56.76592
39278,3835,9836.63515,38272.48171,114.07263,35.6028,6.95211,1.46109,1147.96314,44.70521
39279,3835,9928.19398,19134.97504,140.80858,141.65207,7.38897,2.20156,2200.00628,26.30217
39280,3835,15512.03328,893.65523,155.42926,77.51097,7.81225,2.12155,1943.98994,45.67592
39281,3835,16243.97128,24185.874,191.50405,76.28183,7.0122,2.58567,3031.09143,71.25272
39282,3835,22333.34605,31758.69007,133.37242,227.54661,8.19906,2.88374,2467.76013,19.59734
39283,3835,25450.55157,38552.58433,87.45897,33.92616,7.13545,1.87786,1967.33005,36.8986
39284,3835,32832.10937,2232.71448,144.39212,158.26955,8.02508,2.4333,2642.54629,26.16186
39285,3835,34504.45606,16779.93002,161.98173,233.48804,8.29783,2.31001,1888.59417,22.796
39286,3835,34957.64759,1353.75936,127.0578,78.351,8.49886,2.12262,1825.30835,34.36464
39287,3835,35694.96545,17706.68409,148.46573,44.94125,6.97881,1.52341,1203.30248,54.66518
39288,3835,39964.64915,23365.83001,135.40734,77.45654,7.00624,1.9222,2155.67728,36.12092
39289,3836,9962.14155,19162.76555,137.00816,138.21653,8.35789,2.1706,1889.83716,25.68964
39291,3836,16171.55677,24219.15755,130.05106,37.80646,7.52802,2.26154,2474.17337,63.9206
39292,3836,22325.16455,31765.37909,148.19827,253.98591,7.07571,2.88435,2993.30514,20.81675
39294,3836,32868.73454,2224.32312,114.49391,101.27844,8.85229,2.19402,2235.37079,25.44664
39295,3836,33577.36862,2360.16468,161.7281,65.8723,7.89577,2.31758,2900.66678,57.6367
39296,3836,34469.37552,16794.026,169.52517,302.18463,6.69139,2.23037,2068.96366,20.09695
39297,3836,34989.09725,1392.2364,137.27775,98.62625,8.17406,1.81484,1504.05598,30.37323
39298,3836,38605.25617,12891.20708,136.79094,33.35461,6.62246,2.10775,2033.99508,73.04559
39299,3836,39994.04276,23377.79237,174.91369,88.36772,7.49279,2.1586,1904.71707,49.47514
39300,3837,9966.00801,19145.86381,117.63046,119.81148,7.84666,2.2721,2570.34307,23.76318
39301,3837,9993.82693,38285.50786,170.24123,53.35951,6.43672,2.17173,2580.37502,70.97358
39302,3837,15457.67907,12079.91025,175.06279,83.62915,7.06245,1.86206,1833.57579,47.90424
39303,3837,15544.92288,850.13955,139.92038,69.11657,8.14225,2.3635,2479.50824,45.37399
39304,3837,16246.17756,24153.10726,107.51116,42.30583,6.93112,1.93664,2322.25237,41.37382
39305,3837,20826.1576,36299.072,97.65034,33.33328,6.67294,1.89384,1963.34534,43.05122
39306,3837,21231.38322,26356.78034,173.15734,69.11851,6.9313,1.78265,1596.71311,53.2154
39307,3837,22315.17459,31773.41945,143.52919,241.41281,7.54062,2.10906,1704.38403,18.61635
39308,3837,25990.64504,10638.45573,142.94345,131.30804,6.62917,2.15905,2043.83888,28.05415
39309,3837,29777.73453,9079.17179,141.86838,36.49786,7.52242,1.81914,1686.24787,65.74143
39310,3837,32852.35598,2210.36804,112.55022,105.73281,8.79842,2.56361,2675.0188,25.69
39311,3837,34485.95241,16814.64297,154.05808,222.27113,8.66693,2.51766,2524.33032,22.79685
39312,3837,34925.47529,1391.91527,144.78967,90.32759,7.75037,2.56033,3092.28508,40.50725
39313,3837,37172.60899,10052.68499,87.08607,36.45976,7.18128,2.10134,2410.17727,36.62939
39314,3837,39974.10527,23367.32027,155.60036,89.45658,6.98891,2.0254,1852.93311,40.21559
39315,3838,9950.98518,19151.15041,140.31917,116.14873,7.32686,1.93308,1756.70936,28.58706
39316,3838,15421.32731,12130.17147,140.68254,149.69267,7.94038,2.06581,1654.93965,24.7236
39317,3838,15533.37552,856.76385,145.07137,72.59303,7.9992,2.46071,2274.02258,47.04685
39318,3838,16299.39468,24147.65758,135.45943,42.62431,7.21855,1.98939,1964.026,57.27093
39319,3838,18583.43416,2906.48111,105.35568,29.64664,8.38544,2.00027,2086.01139,53.43747
39320,3838,21198.19942,26402.44006,160.34774,108.93363,6.8119,2.20082,2265.52132,37.72319
39321,3838,22321.57889,31750.35851,139.67158,255.91795,7.58383,2.18108,2606.28383,17.51723
39322,3838,26011.85337,10594.26432,139.15221,118.39867,7.33758,1.73644,1452.24659,26.9025
39323,3838,32837.92432,2216.16894,162.70597,142.27086,8.4712,2.5193,2241.44198,33.71424
39325,3838,34488.30512,16796.65079,156.51218,246.63019,7.73311,2.26981,2262.19831,20.90536
39326,3838,34984.83061,1394.54538,159.32952,108.74822,7.52439,2.42174,2126.69675,39.20819
39327,3838,39957.22721,23366.31941,137.59119,74.65822,7.09373,1.86637,1537.72848,37.4046
39328,3839,9905.48361,19145.25056,148.9479,124.65242,6.66618,2.03408,2721.66879,29.98814
39329,3839,15436.0699,12152.34726,160.06886,154.28077,7.88852,2.45227,2379.30693,30.69064
39330,3839,15529.16519,892.22017,142.31812,54.97411,8.98757,3.08414,2934.50054,65.93821
39331,3839,15773.17929,28027.58084,149.33296,115.97148,7.10845,1.83943,1424.26858,30.44011
39333,3839,22302.51054,31777.50308,139.55522,236.7567,7.241,2.24019,2151.86776,18.54795
39334,3839,23440.46739,33276.32599,119.30702,41.75984,7.92873,1.78941,1647.9312,46.20168
39335,3839,26030.072,10607.20737,159.5224,112.96557,7.36953,1.78454,1604.71441,33.39542
39336,3839,32886.6499,2239.42996,175.30831,148.91997,7.97948,2.50708,2239.68522,36.1267
